"ProcessFamily","Source","Workshop","Subprocess","AppId","AppName","ScopeItemId","ScopeItemCandidate","ScopeItemConfidence","SAPBestPracticesValidation","TenantScopeValidation","TestScriptReference","BusinessOwner","FitGapDecision","DecisionStatus","PublicCloud2602","BusinessCatalog","Component","SourceFile"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Incoming payment analytics","F1619","Reprocessing Rate of Incoming Payments","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","No / validar","SAP_SFIN_BC_AR_ANALYTICS","FI-FIO-AR-ANA","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Incoming payment analytics","F5588","Analyze Incoming Payments","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_FICA_BC_ANALYTICS","FI-CA-FIO","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Incoming payment files","F1680","Manage Incoming Payment Files","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_BA_BANKSTAT","FI-FIO-AR-PAY","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Lista pedidos fallback","VA05","List Sales Orders, List Sales Orders - VA05","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_PROC_OP","SD-SLS-GF","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C analytics and controls","Lockbox","F1681","Manage Lockbox Batches","TBD - validate in SAP Process Navigator / tenant","Sales analytics and controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_BA_LOCKBOX","FI-FIO-AR-PAY","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C analytics and controls","Lockbox reprocess","F3398","Reprocess Lockbox Items","TBD - validate in SAP Process Navigator / tenant","Sales analytics and controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_BA_LOCKBOX","FI-FIO-AR-PAY","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Overdue receivables","F1747","Overdue Receivables (S/4HANA)","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_ANALYTICS","FI-FIO-AR-ANA","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Pago entrante","F1345","Post Incoming Payments","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_INC_PAYM","FI-FIO-AR-TRA","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C receivables, payments, disputes and collections","Payment advice","F2550","Manage Payment Advices","TBD - validate in SAP Process Navigator / tenant","Accounts receivable, collections and payment processing","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AR / Treasury Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_AR_PAYM_ADV","FI-FIO-AR","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Pedido de venta","F1873","Manage Sales Orders","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_PROC_OP","SD-SLS","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Pedido de venta","F3893","Manage Sales Orders - Version 2","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_PROC_OP","SD-FIO-SLS","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Pedido fact sheet","F1814","Sales Order (S/4HANA)","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_DISPL","SD-FIO-SLS","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Pedido fallback","VA01","Create Sales Orders, Create Sales Orders - VA01","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_PROC_OP","SD-SLS","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Pedido fallback","VA02","Change Sales Orders, Change Sales Orders - VA02","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_PROC_OP","SD-SLS","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Pedido fallback","VA03","Display Sales Orders, Display Sales Orders - VA03","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_DISPL","SD-SLS","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C delivery, logistics and Carta Porte touchpoints","Picking","F0868","Pick Outbound Delivery","TBD - validate in SAP Process Navigator / tenant","Outbound delivery and transportation","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Logistics / Shipping Owner","TBD - standard first","Open","Si","SAP_LE_BC_OBDLV_PROC","LE-SHP-FIO-NAT","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","L2C/O2C commercial document flow","Precio esperado","F2713","Manage Sales Documents with Customer-Expected Price","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Customer Service Owner","TBD - standard first","Open","Si","SAP_SD_BC_SO_PROC_OP","SD-ANA","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
"Lead-to-Cash / Order-to-Cash","O2C/L2C","O2C billing, returns and credit memo","Preliminary billing","F2875","Manage Preliminary Billing Documents","TBD - validate in SAP Process Navigator / tenant","Sales order management and commercial controls","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Sales / Billing Owner","TBD - standard first","Open","Si","SAP_SD_BC_PRE_BIL_DOC","SD-BIL-PBD","docs/deliverables/s4hana-fiori-o2c-l2c-app-inventory.md"
